car_name,base_price,total_price,model_year,distance,inspection_remaining_month,repair,recycle,one_owner,record_book,new_car,no_smoke,registered,legally_imported,demo_car,rental_car,eco_car,legal_maintenance,camping,welfare,point,body_type,drive_type,color,right_handle,transmission,displacement,member,engine_type_gasoline,door_number,power_steering,abs,safety_support,auto_brake,adaptive_cruise,lane_keep,park_assist,accelerator_safe,obstacle_sensor,air_bag,air_bag_運転席,air_bag_助手席,air_bag_サイド,air_bag_カーテン,neck_rest,360_camera,camera,camera_フロント,camera_サイド,camera_バック,monitor,monitor_ブラインドスポット,monitor_リアトラフィック,esp,hill_descent,idle_stop,anti_theft,auto_high_beam,turbo,ac_cool,double_ac,navi,tv,vid_player,vid_player_DVD,vid_player_ブルーレイ,audio_player,audio_player_CD,audio_player_MD,audio_player_ミュージックサーバー,music_player_plugin,etc,air_sus,1500w,drive_rec,disp_audio,cold_region,keyless,smart_key,power_window,backseat_monitor,bench_seat,3rd_row,walk_through,power_seat,seat_ac,seat_heater,fullflat_seat,ottoman,leather_seat,halogen_headlight,headlight_type,front_fog,sunroof,roof_rail,full_aero,alumi_wheel,low_down,lift_up,slide_door,all_paint,Prefecture,City,guarantee_exists,guarantee_type,url
325i ハイラインパッケージ　ベージュ革電動シート HDDナビ ETC （アルピンホワイトIII）,495000,689000,2011,73000,7.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付6AT,3000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,1,1,0,0,1,0,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3155196557/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　ETC/HID/電動シート/MTモード付/キーレス （アルピンホワイトパール）,458000,598000,2011,30000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白真珠,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,大阪府,大阪市内,1,0.0,https://www.carsensor.net/usedcar/detail/AU3365898938/index.html?TRCD=200002&RESTID=CS210610
320i　 （ブラック）,320000,380000,2007,79000,0.0,0,リ対象外,0,0,0,0,0,1,0,0,0,0,0,0,0.0,セダン,2WD,黒,1.0,その他AT,1990,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,0,0,0,0,0,0,0,0,0,茨城県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2243196071/index.html?TRCD=200002&RESTID=CS210610
318i　記録簿付 ワンオーナー車 天張り張替済み （ダークブルー）,480000,650000,1997,18000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロア4AT,1800,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,福岡県,筑後,1,0.0,https://www.carsensor.net/usedcar/detail/VU8212726911/index.html?TRCD=200002&RESTID=CS210610
330e iパフォーマンス　衝突被害軽減ブレーキ　前車追従クルーズ （アルピンホワイト）,1498000,1659000,2017,40000,12.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2975349031/index.html?TRCD=200002&RESTID=CS210610
318i　ディーラー記録簿8枚有 （シルバー）,398000,493000,2004,23000,4.0,0,リ済別,0,0,0,1,0,1,0,0,0,0,0,0,0.0,セダン,2WD,銀,1.0,フロア5AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,0,0,0,0,0,静岡県,静岡東部,0,,https://www.carsensor.net/usedcar/detail/AU3203176009/index.html?TRCD=200002&RESTID=CS210610
320i スポーツ　フルセグ/HDDナビ/禁煙/HID/ETC/17インチAW （ホワイト）,890000,1100000,2013,16000,15.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,大阪府,大阪東部,0,,https://www.carsensor.net/usedcar/detail/AU2327607531/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　後期 オートエアコン 車検2年 （ダークブルー）,398000,548000,1997,62000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロア5AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,埼玉県,,0,,https://www.carsensor.net/usedcar/detail/AU3047144692/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　実走1.8万 ヒーター付モンタナレザーシート （ダークブルー）,448000,598000,2000,18000,24.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロアMTモード付5AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Halogen,1,0,0,0,1,0,0,0,0,埼玉県,,0,,https://www.carsensor.net/usedcar/detail/AU2074158509/index.html?TRCD=200002&RESTID=CS210610
320i　ハイラインP ベージュ革 ACC 全方位カメラ （アルピンホワイト）,1999000,2236000,2020,49000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3215222943/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d xドライブ ディーゼルターボ 4WD　iD7 純正ナビ Bカメラ 前後PDC ACC 17AW （ブラック・サファイアＭ）,2980000,3129000,2020,34000,24.0,0,リ済別,1,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,4WD,黒Ｍ,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,三重県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3442685173/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i SE　HIDライトナビTV （ホワイト）,850000,994000,2013,51000,17.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,茨城県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3414536101/index.html?TRCD=200002&RESTID=CS210610
320d xドライブ ディーゼルターボ 4WD　ハンズオフアシスト　アップルカープレイ （ミネラルグレー）,3980000,4157000,2022,7000,18.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,4WD,灰,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,宮城県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3405063060/index.html?TRCD=200002&RESTID=CS210610
320d ラグジュアリー　純正ナビ　バックカメラ　前席パワーシート （メディテラニアンブルー）,1399000,1607000,2016,36000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,三重県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3243006342/index.html?TRCD=200002&RESTID=CS210610
318i Mスポーツ　コンフォートパッケージ 全国保証付 （アルピンホワイトIII）,2998000,3200000,2021,26000,10.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,熊本県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2426674922/index.html?TRCD=200002&RESTID=CS210610
320d ラグジュアリー　純正HDDナビ Bluetooth パワーシート （レッド）,998000,1232000,2014,35000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,赤,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,0,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,Halogen,0,0,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU2967096868/index.html?TRCD=200002&RESTID=CS210610
2.0　320i　修復歴無し　ディーラー車　ワンオーナー　タイベル交換済　サンルーフ （ブルー）,1180000,1380000,1989,95000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,青,1.0,フロア4AT,2000,5,1,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,0,0,0,0,0,0,0,0,0,千葉県,,0,,https://www.carsensor.net/usedcar/detail/VU8988003251/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　後期型　6速ミッション車 （ホワイト）,800000,1000000,2010,71000,24.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロア6MT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,0,0,0,0,0,兵庫県,兵庫東部,1,0.0,https://www.carsensor.net/usedcar/detail/AU2825651334/index.html?TRCD=200002&RESTID=CS210610
318i 40th アニバーサリー エディション　 （レッド）,2497000,2703000,2021,26000,10.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,0.0,セダン,2WD,赤,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,アダプティブ,1,0,0,0,1,0,0,0,0,埼玉県,,0,,https://www.carsensor.net/usedcar/detail/AU3464030804/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　6速マニュアル （アルピンホワイト）,330000,550000,2006,133000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロア6MT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,茨城県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1723203008/index.html?TRCD=200002&RESTID=CS210610
318i スポーツ　クルコン　Pシート　純ナビ　Bカメ　ETC （アルピン・ホワイト3）,1790000,1960000,2018,29000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,1,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,愛知県,名古屋・知多,1,1.0,https://www.carsensor.net/usedcar/detail/AU1941585039/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
325i xドライブ 4WD　4WD・左ハンドル純正 （ホワイト）,980000,1180000,2010,24000,19.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,4WD,白,0.0,フロアMTモード付6AT,2500,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド、アダプティブ,1,0,0,0,1,0,0,0,0,北海道,札幌市内,1,0.0,https://www.carsensor.net/usedcar/detail/AU2181484668/index.html?TRCD=200002&RESTID=CS210610
320d　純正ナビ　セーフティパッケージ （ダークブルー）,1580000,1830000,2017,27000,0.0,0,リ済別,1,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,熊本県,,1,0.0,https://www.carsensor.net/usedcar/detail/VU5720228317/index.html?TRCD=200002&RESTID=CS210610
320d　後期型・LED・前後ドラレコ・ACC・禁煙車 （プラチナシルバー(C08)）,1130000,1287000,2015,49000,15.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU3483175744/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　ETC　ドラレコ　AW　禁煙車 （ホワイト）,298000,398000,2010,36000,23.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3221866971/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i Mスポーツ　黒革 ACC インテリS 全方位カメラ OP19AW （アルピンホワイト）,2599000,2801000,2019,48000,13.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3283270437/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i ラグジュアリー　アドバンスドアクティブセーフティ （ホワイト）,1390000,1585000,2016,39000,19.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,0,0,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU3295820907/index.html?TRCD=200002&RESTID=CS210610
320i xドライブ Mスポーツ 4WD　夏タイヤ新品　地デジ （グレイシャーシルバー）,1999000,2198000,2018,54000,24.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,4WD,灰,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,北海道,札幌市内,1,1.0,https://www.carsensor.net/usedcar/detail/AU2711617329/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i ラグジュアリー　黒革 インテリS HDDナビBカメ Cソナー （アルピンホワイト）,899000,1076000,2014,24000,19.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,0,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3334489886/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
330i ハイラインパッケージ　本革PW-Sヒーター付 HID クルコン 17AW （チタンシルバーメタリック）,180000,399000,2006,107000,24.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀Ｍ,1.0,フロアMTモード付6AT,3000,5,1,4,1,1,0,0,1,0,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,1,0,,0,0,,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3194586336/index.html?TRCD=200002&RESTID=CS210610
323i　サンルーフ　社外マフラー　アルミホイール （ダークブルー）,598000,829000,1996,86000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロア5AT,2500,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,ディスチャージド,1,1,0,0,1,1,0,0,0,大阪府,大阪南部,0,,https://www.carsensor.net/usedcar/detail/AU1684109522/index.html?TRCD=200002&RESTID=CS210610
318i　ETC ナビ 点検記録簿 （オックスフォードグリーン）,220000,320000,2003,78000,13.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,深緑,1.0,フロアMTモード付5AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,,0,0,,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,0,0,0,0,0,奈良県,,0,,https://www.carsensor.net/usedcar/detail/AU2367049004/index.html?TRCD=200002&RESTID=CS210610
320d ラグジュアリー　サンルーフ ブラックレザーシート クルコン （ホワイト）,798000,950000,2014,79000,0.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白真珠,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,0,0,1,0,0,1,1,0,1,1,,1,0,,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,1,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU2891094841/index.html?TRCD=200002&RESTID=CS210610
318i　禁煙車 記録簿 オリジナルブラックホイール （ブラック）,1436000,1589000,2016,6000,24.0,0,リ済込,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1977234636/index.html?TRCD=200002&RESTID=CS210610
320d Mスポーツ　ディーゼル/純正ナビ/バックカメラ/ETC （ホワイト）,980000,1080000,2013,79000,10.0,0,リ済込,0,0,0,0,0,0,0,0,0,0,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,0,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,福岡県,福岡,1,0.0,https://www.carsensor.net/usedcar/detail/AU3372978710/index.html?TRCD=200002&RESTID=CS210610
320i ハイラインパッケージ　ワンオーナー　記録簿　禁煙車　スペアキー （ホワイト）,380000,580000,2006,31000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,1,1,,0,0,,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,東京都,23区,1,0.0,https://www.carsensor.net/usedcar/detail/AU1352504517/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　純正ナビ　バックカメラ　ETC （ホワイト）,1840000,1940000,2017,28000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロア8AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,0,0,0,1,1,0,1,0,,0,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,群馬県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1003341321/index.html?TRCD=200002&RESTID=CS210610
330e iパフォーマンス スポーツ　弊社下取直販車 LED 前後ドラレコ ACC 禁煙 （グレイシャシルバー）,1980000,2161000,2017,18000,16.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,1,1,0,0,0,0,東京都,多摩,1,1.0,https://www.carsensor.net/usedcar/detail/AU2723224856/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i ラグジュアリー　弊社ユーザー様買取車 黒革 フルセグナビ （アルピンホワイト）,799000,1013000,2014,40000,24.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3283951910/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d　純正HDDナビ バックカメラ ETC （ホワイト）,848000,1034000,2016,82000,2.0,0,リ済別,0,0,0,0,0,0,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,0,1,0,,0,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU1897277660/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
